Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of G protein-coupled receptor signaling pathway (GO:0045744)	1/23	0.1443226789201146	0.2060663602186847	0	0	6.73100407055631	13.029229218067416	BECN2
GO_Biological_Process_2021	negative regulation of GTPase activity (GO:0034260)	1/23	0.1443226789201146	0.2060663602186847	0	0	6.73100407055631	13.029229218067416	HRAS
GO_Biological_Process_2021	negative regulation of reactive oxygen species metabolic process (GO:2000378)	1/23	0.1443226789201146	0.2060663602186847	0	0	6.73100407055631	13.029229218067416	INS
GO_Biological_Process_2021	positive regulation of histone acetylation (GO:0035066)	1/23	0.1443226789201146	0.2060663602186847	0	0	6.73100407055631	13.029229218067416	MAPK3
GO_Biological_Process_2021	positive regulation of interleukin-17 production (GO:0032740)	1/23	0.1443226789201146	0.2060663602186847	0	0	6.73100407055631	13.029229218067416	PRKCQ
GO_Biological_Process_2021	positive regulation of morphogenesis of an epithelium (GO:1905332)	1/23	0.1443226789201146	0.2060663602186847	0	0	6.73100407055631	13.029229218067416	PIK3CD
GO_Biological_Process_2021	positive regulation of natural killer cell mediated immunity (GO:0002717)	1/23	0.1443226789201146	0.2060663602186847	0	0	6.73100407055631	13.029229218067416	LAMP1
GO_Biological_Process_2021	positive regulation of protein autophosphorylation (GO:0031954)	1/23	0.1443226789201146	0.2060663602186847	0	0	6.73100407055631	13.029229218067416	INS
GO_Biological_Process_2021	apoptotic nuclear changes (GO:0030262)	1/24	0.150105142103055	0.2118977724030942	0	0	6.438027255029202	12.209199031438672	HMGB1
GO_Biological_Process_2021	regulation of monooxygenase activity (GO:0032768)	1/24	0.150105142103055	0.2118977724030942	0	0	6.438027255029202	12.209199031438672	AKT1
GO_Biological_Process_2021	regulation of ruffle assembly (GO:1900027)	1/24	0.150105142103055	0.2118977724030942	0	0	6.438027255029202	12.209199031438672	HRAS
GO_Biological_Process_2021	regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	1/24	0.150105142103055	0.2118977724030942	0	0	6.438027255029202	12.209199031438672	HIF1A
GO_Biological_Process_2021	lymphocyte activation involved in immune response (GO:0002285)	1/24	0.150105142103055	0.2118977724030942	0	0	6.438027255029202	12.209199031438672	EIF2AK4
GO_Biological_Process_2021	negative regulation of neuron differentiation (GO:0045665)	1/24	0.150105142103055	0.2118977724030942	0	0	6.438027255029202	12.209199031438672	EIF2AK4
GO_Biological_Process_2021	negative regulation of protein depolymerization (GO:1901880)	1/24	0.150105142103055	0.2118977724030942	0	0	6.438027255029202	12.209199031438672	PIK3CA
GO_Biological_Process_2021	negative regulation of stress fiber assembly (GO:0051497)	1/24	0.150105142103055	0.2118977724030942	0	0	6.438027255029202	12.209199031438672	PIK3R1
GO_Biological_Process_2021	negative regulation of synaptic transmission (GO:0050805)	1/24	0.150105142103055	0.2118977724030942	0	0	6.438027255029202	12.209199031438672	PTEN
GO_Biological_Process_2021	positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846)	1/24	0.150105142103055	0.2118977724030942	0	0	6.438027255029202	12.209199031438672	STK11
GO_Biological_Process_2021	positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003)	1/24	0.150105142103055	0.2118977724030942	0	0	6.438027255029202	12.209199031438672	HIF1A
GO_Biological_Process_2021	positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	1/24	0.150105142103055	0.2118977724030942	0	0	6.438027255029202	12.209199031438672	STK11
GO_Biological_Process_2021	protein insertion into mitochondrial membrane (GO:0051204)	1/24	0.150105142103055	0.2118977724030942	0	0	6.438027255029202	12.209199031438672	BAD
GO_Biological_Process_2021	cell junction assembly (GO:0034329)	2/102	0.1511663901462492	0.2132103346236663	0	0	2.97218045112782	5.615560846142886	VMP1;PTEN
GO_Biological_Process_2021	regulation of macromolecule metabolic process (GO:0060255)	3/200	0.1532453275007154	0.2159547534371507	0	0	2.269035532994924	4.256064425015225	MTMR3;MTMR4;HIF1A
GO_Biological_Process_2021	organelle organization (GO:0006996)	5/420	0.1552086913575307	0.2166124936880012	0	0	1.80259499536608	3.358206845805161	VMP1;RAB1A;STX17;EIF2AK3;RAB7A
GO_Biological_Process_2021	regulation of epidermal cell differentiation (GO:0045604)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	CTSL
GO_Biological_Process_2021	regulation of interferon-alpha production (GO:0032647)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	TBK1
GO_Biological_Process_2021	chemical synaptic transmission, postsynaptic (GO:0099565)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	AKT1
GO_Biological_Process_2021	regulation of mitochondrial fission (GO:0090140)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	BNIP3
GO_Biological_Process_2021	regulation of neutrophil chemotaxis (GO:0090022)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	DAPK2
GO_Biological_Process_2021	regulation of proteolysis involved in cellular protein catabolic process (GO:1903050)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	PRKACA
GO_Biological_Process_2021	regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	PRKACA
GO_Biological_Process_2021	response to hexose (GO:0009746)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	IRS2
GO_Biological_Process_2021	negative regulation of actin filament polymerization (GO:0030837)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	PRKCD
GO_Biological_Process_2021	negative regulation of cell junction assembly (GO:1901889)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	PTEN
GO_Biological_Process_2021	negative regulation of cellular carbohydrate metabolic process (GO:0010677)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	INS
GO_Biological_Process_2021	negative regulation of endocytosis (GO:0045806)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	RUBCN
GO_Biological_Process_2021	negative regulation of response to endoplasmic reticulum stress (GO:1903573)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	BCL2L1
GO_Biological_Process_2021	negative regulation of sequestering of calcium ion (GO:0051283)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	ITPR1
GO_Biological_Process_2021	positive regulation of ERBB signaling pathway (GO:1901186)	1/25	0.155848816358753	0.2166124936880012	0	0	6.169465174129353	11.46822674158698	AKT1
GO_Biological_Process_2021	protein localization to nucleus (GO:0034504)	2/106	0.1605977318573675	0.2226342591540634	0	0	2.8572874493927127	5.225557582196928	AKT1;TSC2
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	9/908	0.1609326300846917	0.2226342591540634	0	0	1.5069124423963134	2.752781610957147	TBK1;TRAF6;PIK3R2;PIK3R1;HMGB1;SQSTM1;HIF1A;HRAS;MAPK3
GO_Biological_Process_2021	regulation of actin filament bundle assembly (GO:0032231)	1/26	0.1615539599410189	0.2226342591540634	0	0	5.922388059701492	10.796016395484092	TSC1
GO_Biological_Process_2021	regulation of monocyte chemotaxis (GO:0090025)	1/26	0.1615539599410189	0.2226342591540634	0	0	5.922388059701492	10.796016395484092	HMGB1
GO_Biological_Process_2021	regulation of myelination (GO:0031641)	1/26	0.1615539599410189	0.2226342591540634	0	0	5.922388059701492	10.796016395484092	EIF2AK3
GO_Biological_Process_2021	DNA geometric change (GO:0032392)	1/26	0.1615539599410189	0.2226342591540634	0	0	5.922388059701492	10.796016395484092	HMGB1
GO_Biological_Process_2021	negative regulation of protein localization to membrane (GO:1905476)	1/26	0.1615539599410189	0.2226342591540634	0	0	5.922388059701492	10.796016395484092	BCL2L1
GO_Biological_Process_2021	negative regulation of protein transport (GO:0051224)	1/26	0.1615539599410189	0.2226342591540634	0	0	5.922388059701492	10.796016395484092	INS
GO_Biological_Process_2021	negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051)	1/26	0.1615539599410189	0.2226342591540634	0	0	5.922388059701492	10.796016395484092	GABARAPL2
GO_Biological_Process_2021	positive regulation of filopodium assembly (GO:0051491)	1/26	0.1615539599410189	0.2226342591540634	0	0	5.922388059701492	10.796016395484092	PIK3R1
GO_Biological_Process_2021	response to calcium ion (GO:0051592)	2/107	0.1629724898774469	0.2243984538040908	0	0	2.829931972789116	5.133988628093477	PRKAA1;PRKAA2
GO_Biological_Process_2021	cilium assembly (GO:0060271)	4/314	0.1631390562398809	0.2244372766930337	0	0	1.9261265698103915	3.492360889670464	RAB1A;PRKACA;SNAP29;RAB8A
GO_Biological_Process_2021	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	2/108	0.165353624456294	0.226404161342121	0	0	2.803092637253511	5.044638698836402	PDPK1;MTMR4
GO_Biological_Process_2021	regulation of nucleic acid-templated transcription (GO:1903506)	5/430	0.1660578102713814	0.226404161342121	0	0	1.7592760180995477	3.158638110950849	PPP2CA;DAPK3;PRKCQ;HIF1A;INS
GO_Biological_Process_2021	acute inflammatory response (GO:0002526)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	INS
GO_Biological_Process_2021	regulation of cell junction assembly (GO:1901888)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	PRKACA
GO_Biological_Process_2021	cellular response to unfolded protein (GO:0034620)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	ERN1
GO_Biological_Process_2021	regulation of transcription regulatory region DNA binding (GO:2000677)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	TRAF6
GO_Biological_Process_2021	release of sequestered calcium ion into cytosol (GO:0051209)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	ITPR1
GO_Biological_Process_2021	modulation of excitatory postsynaptic potential (GO:0098815)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	PTEN
GO_Biological_Process_2021	negative regulation of actin filament bundle assembly (GO:0032232)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	PIK3R1
GO_Biological_Process_2021	negative regulation of endothelial cell apoptotic process (GO:2000352)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	PDPK1
GO_Biological_Process_2021	negative regulation of plasma membrane bounded cell projection assembly (GO:0120033)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	PRKCD
GO_Biological_Process_2021	negative regulation of protein polymerization (GO:0032272)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	PRKCD
GO_Biological_Process_2021	peptide hormone secretion (GO:0030072)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	RAB1A
GO_Biological_Process_2021	positive regulation of calcium ion transmembrane transport (GO:1904427)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	PDPK1
GO_Biological_Process_2021	positive regulation of erythrocyte differentiation (GO:0045648)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	HIF1A
GO_Biological_Process_2021	positive regulation of mitotic cell cycle (GO:0045931)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	RPS6KB1
GO_Biological_Process_2021	positive regulation of nitric oxide biosynthetic process (GO:0045429)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	AKT1
GO_Biological_Process_2021	positive regulation of nuclear division (GO:0051785)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	INS
GO_Biological_Process_2021	positive regulation of toll-like receptor signaling pathway (GO:0034123)	1/27	0.1672208294006541	0.226404161342121	0	0	5.694316877152698	10.18394412324047	HMGB1
GO_Biological_Process_2021	regulation of interleukin-6 production (GO:0032675)	2/110	0.1701342565787297	0.2301566006427853	0	0	2.7509050403787247	4.872313352869662	HMGB1;RAB7B
GO_Biological_Process_2021	regulation of Wnt signaling pathway (GO:0030111)	2/111	0.1725333765041151	0.2309408404631701	0	0	2.725529419879975	4.789203742679806	PPP2CA;TSC2
GO_Biological_Process_2021	regulation of calcium-mediated signaling (GO:0050848)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	ITPR1
GO_Biological_Process_2021	cellular response to epidermal growth factor stimulus (GO:0071364)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	PDPK1
GO_Biological_Process_2021	regulation of muscle contraction (GO:0006937)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	DAPK3
GO_Biological_Process_2021	regulation of phosphatase activity (GO:0010921)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	TSC1
GO_Biological_Process_2021	regulation of protein transport (GO:0051223)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	INS
GO_Biological_Process_2021	regulation of reactive oxygen species biosynthetic process (GO:1903426)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	INS
GO_Biological_Process_2021	RNA phosphodiester bond hydrolysis (GO:0090501)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	ERN1
GO_Biological_Process_2021	T cell activation involved in immune response (GO:0002286)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	EIF2AK4
GO_Biological_Process_2021	phagosome acidification (GO:0090383)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	RAB7A
GO_Biological_Process_2021	positive regulation of defense response to virus by host (GO:0002230)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	EIF2AK4
GO_Biological_Process_2021	positive regulation of nitric oxide metabolic process (GO:1904407)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	AKT1
GO_Biological_Process_2021	positive regulation of response to wounding (GO:1903036)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	HRAS
GO_Biological_Process_2021	protein localization to Golgi apparatus (GO:0034067)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	RAB33B
GO_Biological_Process_2021	protein localization to lysosome (GO:0061462)	1/28	0.1728496796068363	0.2309408404631701	0	0	5.483139856274184	9.624736148041512	RAB7A
GO_Biological_Process_2021	positive regulation of metabolic process (GO:0009893)	2/113	0.1773482965596365	0.2366565157634347	0	0	2.676149834044571	4.628775003531857	IGF1R;INS
GO_Biological_Process_2021	regulation of calcium ion transmembrane transporter activity (GO:1901019)	1/29	0.1784407637353149	0.2366565157634347	0	0	5.287046908315565	9.112217884678747	PRKACA
GO_Biological_Process_2021	regulation of fatty acid biosynthetic process (GO:0042304)	1/29	0.1784407637353149	0.2366565157634347	0	0	5.287046908315565	9.112217884678747	PRKAA2
GO_Biological_Process_2021	regulation of gluconeogenesis (GO:0006111)	1/29	0.1784407637353149	0.2366565157634347	0	0	5.287046908315565	9.112217884678747	INS
GO_Biological_Process_2021	establishment of endothelial barrier (GO:0061028)	1/29	0.1784407637353149	0.2366565157634347	0	0	5.287046908315565	9.112217884678747	RAB1A
GO_Biological_Process_2021	negative regulation of interferon-gamma production (GO:0032689)	1/29	0.1784407637353149	0.2366565157634347	0	0	5.287046908315565	9.112217884678747	HMGB1
GO_Biological_Process_2021	negative regulation of transferase activity (GO:0051348)	1/29	0.1784407637353149	0.2366565157634347	0	0	5.287046908315565	9.112217884678747	IRS2
GO_Biological_Process_2021	negative regulation of wound healing (GO:0061045)	1/29	0.1784407637353149	0.2366565157634347	0	0	5.287046908315565	9.112217884678747	PTEN
GO_Biological_Process_2021	positive regulation of dephosphorylation (GO:0035306)	1/29	0.1784407637353149	0.2366565157634347	0	0	5.287046908315565	9.112217884678747	PRKCD
GO_Biological_Process_2021	regulation of natural killer cell mediated cytotoxicity (GO:0042269)	1/30	0.183994333272011	0.2430283457387637	0	0	5.104477611940299	8.641116555141592	LAMP1
GO_Biological_Process_2021	regulation of striated muscle contraction (GO:0006942)	1/30	0.183994333272011	0.2430283457387637	0	0	5.104477611940299	8.641116555141592	PRKACA
GO_Biological_Process_2021	negative regulation of Notch signaling pathway (GO:0045746)	1/30	0.183994333272011	0.2430283457387637	0	0	5.104477611940299	8.641116555141592	AKT1
GO_Biological_Process_2021	positive regulation of small GTPase mediated signal transduction (GO:0051057)	1/30	0.183994333272011	0.2430283457387637	0	0	5.104477611940299	8.641116555141592	IRS2
GO_Biological_Process_2021	primary neural tube formation (GO:0014020)	1/30	0.183994333272011	0.2430283457387637	0	0	5.104477611940299	8.641116555141592	TSC2
GO_Biological_Process_2021	negative regulation of response to external stimulus (GO:0032102)	2/118	0.1894744968353369	0.2482926130153193	0	0	2.5601503759398496	4.258812313345626	PRKCD;PTEN
GO_Biological_Process_2021	regulation of cellular senescence (GO:2000772)	1/31	0.1895106380474508	0.2482926130153193	0	0	4.9340796019900495	8.2069045278778	AKT3
GO_Biological_Process_2021	cellular nitrogen compound biosynthetic process (GO:0044271)	1/31	0.1895106380474508	0.2482926130153193	0	0	4.9340796019900495	8.2069045278778	AKT1
GO_Biological_Process_2021	regulation of macrophage derived foam cell differentiation (GO:0010743)	1/31	0.1895106380474508	0.2482926130153193	0	0	4.9340796019900495	8.2069045278778	MAPK9
GO_Biological_Process_2021	tube closure (GO:0060606)	1/31	0.1895106380474508	0.2482926130153193	0	0	4.9340796019900495	8.2069045278778	TSC2
GO_Biological_Process_2021	negative regulation of response to DNA damage stimulus (GO:2001021)	1/31	0.1895106380474508	0.2482926130153193	0	0	4.9340796019900495	8.2069045278778	BCL2L1
GO_Biological_Process_2021	organelle transport along microtubule (GO:0072384)	1/31	0.1895106380474508	0.2482926130153193	0	0	4.9340796019900495	8.2069045278778	RAB1A
GO_Biological_Process_2021	positive regulation of locomotion (GO:0040017)	1/31	0.1895106380474508	0.2482926130153193	0	0	4.9340796019900495	8.2069045278778	AKT2
GO_Biological_Process_2021	positive regulation of mononuclear cell migration (GO:0071677)	1/31	0.1895106380474508	0.2482926130153193	0	0	4.9340796019900495	8.2069045278778	HMGB1
GO_Biological_Process_2021	positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)	1/31	0.1895106380474508	0.2482926130153193	0	0	4.9340796019900495	8.2069045278778	PTEN
GO_Biological_Process_2021	B cell proliferation (GO:0042100)	1/32	0.1949899262822621	0.253221505548302	0	0	4.774675012036592	7.80567395558247	BCL2
GO_Biological_Process_2021	regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	1/32	0.1949899262822621	0.253221505548302	0	0	4.774675012036592	7.80567395558247	AKT3
GO_Biological_Process_2021	regulation of cellular biosynthetic process (GO:0031326)	1/32	0.1949899262822621	0.253221505548302	0	0	4.774675012036592	7.80567395558247	PRKAA2
GO_Biological_Process_2021	regulation of dendritic spine morphogenesis (GO:0061001)	1/32	0.1949899262822621	0.253221505548302	0	0	4.774675012036592	7.80567395558247	PTEN
GO_Biological_Process_2021	cellular response to topologically incorrect protein (GO:0035967)	1/32	0.1949899262822621	0.253221505548302	0	0	4.774675012036592	7.80567395558247	ERN1
GO_Biological_Process_2021	chondrocyte differentiation (GO:0002062)	1/32	0.1949899262822621	0.253221505548302	0	0	4.774675012036592	7.80567395558247	EIF2AK3
GO_Biological_Process_2021	regulation of NMDA receptor activity (GO:2000310)	1/32	0.1949899262822621	0.253221505548302	0	0	4.774675012036592	7.80567395558247	DAPK1
GO_Biological_Process_2021	skeletal muscle organ development (GO:0060538)	1/32	0.1949899262822621	0.253221505548302	0	0	4.774675012036592	7.80567395558247	CFLAR
GO_Biological_Process_2021	transcription initiation from RNA polymerase I promoter (GO:0006361)	1/32	0.1949899262822621	0.253221505548302	0	0	4.774675012036592	7.80567395558247	MAPK3
GO_Biological_Process_2021	negative regulation of cell-matrix adhesion (GO:0001953)	1/32	0.1949899262822621	0.253221505548302	0	0	4.774675012036592	7.80567395558247	PTEN
GO_Biological_Process_2021	positive regulation of interleukin-10 production (GO:0032733)	1/32	0.1949899262822621	0.253221505548302	0	0	4.774675012036592	7.80567395558247	HMGB1
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	2/122	0.199255436367028	0.2584272058472037	0	0	2.474310776942356	3.991478169535747	PRKCD;AKT1
GO_Biological_Process_2021	cilium organization (GO:0044782)	3/228	0.1999171837287391	0.2584272058472037	0	0	1.983838383838384	3.193686347704928	RAB1A;SNAP29;RAB8A
GO_Biological_Process_2021	apoptotic cell clearance (GO:0043277)	1/33	0.2004324444856857	0.2584272058472037	0	0	4.625233208955224	7.434035693759276	HMGB1
GO_Biological_Process_2021	regulation of histone acetylation (GO:0035065)	1/33	0.2004324444856857	0.2584272058472037	0	0	4.625233208955224	7.434035693759276	MAPK3
GO_Biological_Process_2021	regulation of interleukin-17 production (GO:0032660)	1/33	0.2004324444856857	0.2584272058472037	0	0	4.625233208955224	7.434035693759276	PRKCQ
GO_Biological_Process_2021	signal transduction by p53 class mediator (GO:0072331)	1/33	0.2004324444856857	0.2584272058472037	0	0	4.625233208955224	7.434035693759276	STK11
GO_Biological_Process_2021	lytic vacuole organization (GO:0080171)	1/33	0.2004324444856857	0.2584272058472037	0	0	4.625233208955224	7.434035693759276	MTOR
GO_Biological_Process_2021	negative regulation of smooth muscle cell proliferation (GO:0048662)	1/33	0.2004324444856857	0.2584272058472037	0	0	4.625233208955224	7.434035693759276	PTEN
GO_Biological_Process_2021	positive regulation of histone modification (GO:0031058)	1/33	0.2004324444856857	0.2584272058472037	0	0	4.625233208955224	7.434035693759276	MAPK3
GO_Biological_Process_2021	inflammatory response (GO:0006954)	3/230	0.2033760996835955	0.2620143238179444	0	0	1.9661593912695237	3.131498732362502	TBK1;PIK3CD;HMGB1
GO_Biological_Process_2021	post-translational protein modification (GO:0043687)	4/345	0.2048317145961007	0.2624763725013116	0	0	1.748248304268989	2.771964017272409	RAB1A;HIF1A;RAB8A;ATG5
GO_Biological_Process_2021	regulation of activated T cell proliferation (GO:0046006)	1/34	0.2058384376212506	0.2624763725013116	0	0	4.484848484848484	7.089037205810847	HMGB1
GO_Biological_Process_2021	cardiac muscle contraction (GO:0060048)	1/34	0.2058384376212506	0.2624763725013116	0	0	4.484848484848484	7.089037205810847	PIK3CA
GO_Biological_Process_2021	regulation of keratinocyte differentiation (GO:0045616)	1/34	0.2058384376212506	0.2624763725013116	0	0	4.484848484848484	7.089037205810847	CTSL
GO_Biological_Process_2021	striated muscle tissue development (GO:0014706)	1/34	0.2058384376212506	0.2624763725013116	0	0	4.484848484848484	7.089037205810847	CFLAR
GO_Biological_Process_2021	transcription by RNA polymerase I (GO:0006360)	1/34	0.2058384376212506	0.2624763725013116	0	0	4.484848484848484	7.089037205810847	MAPK3
GO_Biological_Process_2021	negative regulation of blood vessel endothelial cell migration (GO:0043537)	1/34	0.2058384376212506	0.2624763725013116	0	0	4.484848484848484	7.089037205810847	HMGB1
GO_Biological_Process_2021	neural tube closure (GO:0001843)	1/34	0.2058384376212506	0.2624763725013116	0	0	4.484848484848484	7.089037205810847	TSC2
GO_Biological_Process_2021	positive regulation of calcium ion transport into cytosol (GO:0010524)	1/34	0.2058384376212506	0.2624763725013116	0	0	4.484848484848484	7.089037205810847	PDPK1
GO_Biological_Process_2021	positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	1/34	0.2058384376212506	0.2624763725013116	0	0	4.484848484848484	7.089037205810847	AKT1
GO_Biological_Process_2021	positive regulation of interleukin-12 production (GO:0032735)	1/34	0.2058384376212506	0.2624763725013116	0	0	4.484848484848484	7.089037205810847	HMGB1
GO_Biological_Process_2021	positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)	1/34	0.2058384376212506	0.2624763725013116	0	0	4.484848484848484	7.089037205810847	HIF1A
GO_Biological_Process_2021	positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	1/34	0.2058384376212506	0.2624763725013116	0	0	4.484848484848484	7.089037205810847	PDPK1
GO_Biological_Process_2021	regulation of protein secretion (GO:0050708)	2/125	0.2066308060639233	0.2632797858882039	0	0	2.4135949630172995	3.8058087285700055	ITPR1;INS
GO_Biological_Process_2021	synapse organization (GO:0050808)	2/126	0.209095965085311	0.2660028669555878	0	0	2.3940092165898617	3.746533378147527	PTEN;RAB39B
GO_Biological_Process_2021	negative regulation of growth (GO:0045926)	2/126	0.209095965085311	0.2660028669555878	0	0	2.3940092165898617	3.746533378147527	PPP2CA;STK11
GO_Biological_Process_2021	blood vessel diameter maintenance (GO:0097746)	1/35	0.211208148963529	0.2663916155667527	0	0	4.352721685689201	6.768095454880429	INS
GO_Biological_Process_2021	cellular response to amyloid-beta (GO:1904646)	1/35	0.211208148963529	0.2663916155667527	0	0	4.352721685689201	6.768095454880429	IGF1R
GO_Biological_Process_2021	cellular response to hydrogen peroxide (GO:0070301)	1/35	0.211208148963529	0.2663916155667527	0	0	4.352721685689201	6.768095454880429	PRKCD
GO_Biological_Process_2021	cellular response to virus (GO:0098586)	1/35	0.211208148963529	0.2663916155667527	0	0	4.352721685689201	6.768095454880429	HIF1A
GO_Biological_Process_2021	regulation of postsynaptic membrane potential (GO:0060078)	1/35	0.211208148963529	0.2663916155667527	0	0	4.352721685689201	6.768095454880429	AKT1
GO_Biological_Process_2021	intracellular pH reduction (GO:0051452)	1/35	0.211208148963529	0.2663916155667527	0	0	4.352721685689201	6.768095454880429	RAB7A
GO_Biological_Process_2021	negative regulation of cell cycle G1/S phase transition (GO:1902807)	1/35	0.211208148963529	0.2663916155667527	0	0	4.352721685689201	6.768095454880429	PTEN
GO_Biological_Process_2021	negative regulation of epithelial cell migration (GO:0010633)	1/35	0.211208148963529	0.2663916155667527	0	0	4.352721685689201	6.768095454880429	PTEN
GO_Biological_Process_2021	negative regulation of neurogenesis (GO:0050768)	1/35	0.211208148963529	0.2663916155667527	0	0	4.352721685689201	6.768095454880429	PTEN
GO_Biological_Process_2021	negative regulation of organelle assembly (GO:1902116)	1/35	0.211208148963529	0.2663916155667527	0	0	4.352721685689201	6.768095454880429	SMCR8
GO_Biological_Process_2021	positive regulation of lymphocyte activation (GO:0051251)	1/35	0.211208148963529	0.2663916155667527	0	0	4.352721685689201	6.768095454880429	PRKCQ
GO_Biological_Process_2021	plasma membrane bounded cell projection organization (GO:0120036)	2/128	0.2140354067851771	0.2693487978294714	0	0	2.355770378326769	3.631688184646439	ULK1;HMGB1
GO_Biological_Process_2021	activation of adenylate cyclase activity (GO:0007190)	1/36	0.2165418202032248	0.2693487978294714	0	0	4.228144989339019	6.468941692143542	RAF1
GO_Biological_Process_2021	axonal transport (GO:0098930)	1/36	0.2165418202032248	0.2693487978294714	0	0	4.228144989339019	6.468941692143542	HIF1A
GO_Biological_Process_2021	regulation of cardiac muscle contraction (GO:0055117)	1/36	0.2165418202032248	0.2693487978294714	0	0	4.228144989339019	6.468941692143542	PRKACA
GO_Biological_Process_2021	regulation of cell cycle G1/S phase transition (GO:1902806)	1/36	0.2165418202032248	0.2693487978294714	0	0	4.228144989339019	6.468941692143542	PTEN
GO_Biological_Process_2021	regulation of defense response to virus by host (GO:0050691)	1/36	0.2165418202032248	0.2693487978294714	0	0	4.228144989339019	6.468941692143542	EIF2AK4
