Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	cardiac muscle cell action potential (GO:0086001)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	FGF12
GO_Biological_Process_2021	regulation of natural killer cell mediated cytotoxicity (GO:0042269)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	LILRB1
GO_Biological_Process_2021	regulation of protein localization to membrane (GO:1905475)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	CRIPT
GO_Biological_Process_2021	establishment of spindle orientation (GO:0051294)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	CDK5RAP2
GO_Biological_Process_2021	extrinsic apoptotic signaling pathway via death domain receptors (GO:0008625)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	DEDD
GO_Biological_Process_2021	regulation of striated muscle contraction (GO:0006942)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	GJA5
GO_Biological_Process_2021	regulation of vasoconstriction (GO:0019229)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	CHRM3
GO_Biological_Process_2021	Golgi to plasma membrane protein transport (GO:0043001)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	SEC16A
GO_Biological_Process_2021	synaptic vesicle cycle (GO:0099504)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	CPLX1
GO_Biological_Process_2021	maintenance of blood-brain barrier (GO:0035633)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	ACTG1
GO_Biological_Process_2021	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	UTP4
GO_Biological_Process_2021	microtubule polymerization (GO:0046785)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	TPX2
GO_Biological_Process_2021	zinc ion homeostasis (GO:0055069)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	SLC39A13
GO_Biological_Process_2021	morphogenesis of an epithelium (GO:0002009)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	ACTG1
GO_Biological_Process_2021	negative regulation of gene expression, epigenetic (GO:0045814)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	EPC1
GO_Biological_Process_2021	peptidyl-lysine trimethylation (GO:0018023)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	SUV39H2
GO_Biological_Process_2021	positive regulation of endopeptidase activity (GO:0010950)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	EFNA1
GO_Biological_Process_2021	positive regulation of lipid kinase activity (GO:0090218)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	PDGFRB
GO_Biological_Process_2021	positive regulation of small GTPase mediated signal transduction (GO:0051057)	1/30	0.2604618012849767	0.3788976015248971	0	0	3.425922717033443	4.608890626901229	RASGRP4
GO_Biological_Process_2021	positive regulation of stress-activated MAPK cascade (GO:0032874)	2/99	0.2605209452628556	0.3788976015248971	0	0	2.0517546600020826	2.7597577787968723	FGF19;CARD9
GO_Biological_Process_2021	glycerophospholipid biosynthetic process (GO:0046474)	3/177	0.2607586054702798	0.3789076373293801	0	0	1.717661473831612	2.308812160797434	FIG4;INPP5D;PLCG2
GO_Biological_Process_2021	regulation of mitotic cell cycle (GO:0007346)	3/178	0.2634515635145014	0.3824822876134495	0	0	1.707759245830312	2.277955718305796	PSMC5;PSMC1;SKP1
GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	5/345	0.2637017360302233	0.3825072884820024	0	0	1.4675716440422322	1.9561799608288937	GLIPR2;TXK;CARD9;AGO2;TBX5
GO_Biological_Process_2021	regulation of cellular component size (GO:0032535)	1/31	0.2678682819607093	0.3858243148942847	0	0	3.3115577889447234	4.362182296847866	LAMTOR5
GO_Biological_Process_2021	regulation of cellular senescence (GO:2000772)	1/31	0.2678682819607093	0.3858243148942847	0	0	3.3115577889447234	4.362182296847866	RBL1
GO_Biological_Process_2021	cardiac muscle cell action potential involved in contraction (GO:0086002)	1/31	0.2678682819607093	0.3858243148942847	0	0	3.3115577889447234	4.362182296847866	FGF12
GO_Biological_Process_2021	negative regulation of osteoblast differentiation (GO:0045668)	1/31	0.2678682819607093	0.3858243148942847	0	0	3.3115577889447234	4.362182296847866	FGF23
GO_Biological_Process_2021	negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435)	1/31	0.2678682819607093	0.3858243148942847	0	0	3.3115577889447234	4.362182296847866	NOP53
GO_Biological_Process_2021	organelle transport along microtubule (GO:0072384)	1/31	0.2678682819607093	0.3858243148942847	0	0	3.3115577889447234	4.362182296847866	BICD2
GO_Biological_Process_2021	positive regulation of locomotion (GO:0040017)	1/31	0.2678682819607093	0.3858243148942847	0	0	3.3115577889447234	4.362182296847866	PDGFRB
GO_Biological_Process_2021	positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)	1/31	0.2678682819607093	0.3858243148942847	0	0	3.3115577889447234	4.362182296847866	PSMC5
GO_Biological_Process_2021	regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)	2/102	0.2716402584331571	0.3870875632099869	0	0	1.9898989898989896	2.593388923930461	TRIB3;NOP53
GO_Biological_Process_2021	regulation of protein catabolic process (GO:0042176)	2/102	0.2716402584331571	0.3870875632099869	0	0	1.9898989898989896	2.593388923930461	PRKCG;RILP
GO_Biological_Process_2021	mitotic sister chromatid segregation (GO:0000070)	2/102	0.2716402584331571	0.3870875632099869	0	0	1.9898989898989896	2.593388923930461	DCTN2;CUL3
GO_Biological_Process_2021	positive regulation of cell growth (GO:0030307)	2/102	0.2716402584331571	0.3870875632099869	0	0	1.9898989898989896	2.593388923930461	H1-5;H3-5
GO_Biological_Process_2021	positive regulation of vasculature development (GO:1904018)	2/102	0.2716402584331571	0.3870875632099869	0	0	1.9898989898989896	2.593388923930461	AGO2;PLCG1
GO_Biological_Process_2021	cellular response to DNA damage stimulus (GO:0006974)	5/350	0.273214131522869	0.3870875632099869	0	0	1.4459308807134894	1.8760944887701945	POLA1;BCL2A1;EXO1;MASTL;NOP53
GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)	5/351	0.2751255656854091	0.3870875632099869	0	0	1.4416777827182452	1.8605250886135	CLIP1;CRIPT;UBE2L6;ATP7A;CD2AP
GO_Biological_Process_2021	aortic valve morphogenesis (GO:0003180)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	EFNA1
GO_Biological_Process_2021	regulation of cell morphogenesis (GO:0022604)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	CAPZB
GO_Biological_Process_2021	regulation of chemotaxis (GO:0050920)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	PDGFRB
GO_Biological_Process_2021	cardiac muscle tissue morphogenesis (GO:0055008)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	TNNI3
GO_Biological_Process_2021	regulation of dendritic spine morphogenesis (GO:0061001)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	EFNA1
GO_Biological_Process_2021	cellular response to glucose stimulus (GO:0071333)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	RAB11B
GO_Biological_Process_2021	regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	STRN3
GO_Biological_Process_2021	DNA damage checkpoint signaling (GO:0000077)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	DONSON
GO_Biological_Process_2021	endodermal cell differentiation (GO:0035987)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	MMP9
GO_Biological_Process_2021	establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	PRKCI
GO_Biological_Process_2021	regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	POLA1
GO_Biological_Process_2021	gene silencing by miRNA (GO:0035195)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	AGO2
GO_Biological_Process_2021	response to amino acid (GO:0043200)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	LAMTOR5
GO_Biological_Process_2021	RNA biosynthetic process (GO:0032774)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	POLA1
GO_Biological_Process_2021	superoxide metabolic process (GO:0006801)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	ATP7A
GO_Biological_Process_2021	metal ion export (GO:0070839)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	ATP7A
GO_Biological_Process_2021	negative regulation of microtubule polymerization or depolymerization (GO:0031111)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	TPX2
GO_Biological_Process_2021	positive regulation of immune effector process (GO:0002699)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	LILRB1
GO_Biological_Process_2021	positive regulation of interleukin-10 production (GO:0032733)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	PLCG2
GO_Biological_Process_2021	positive regulation of lamellipodium organization (GO:1902745)	1/32	0.2752009537742224	0.3870875632099869	0	0	3.204571243313341	4.1347099266061775	ACTR3
GO_Biological_Process_2021	cellular response to organonitrogen compound (GO:0071417)	2/103	0.2753460863759224	0.3870875632099869	0	0	1.97009700970097	2.5408862749711147	GABRB2;LAMTOR5
GO_Biological_Process_2021	cellular metal ion homeostasis (GO:0006875)	2/104	0.2790510068326582	0.3919604390241444	0	0	1.95068330362448	2.4897754945672688	RGN;TNNI3
GO_Biological_Process_2021	regulation of interleukin-17 production (GO:0032660)	1/33	0.2824605485993796	0.394387942857297	0	0	3.1042713567839195	3.9244707255325473	CARD9
GO_Biological_Process_2021	regulation of neurotransmitter secretion (GO:0046928)	1/33	0.2824605485993796	0.394387942857297	0	0	3.1042713567839195	3.9244707255325473	CPLX1
GO_Biological_Process_2021	regulation of protein localization to cell surface (GO:2000008)	1/33	0.2824605485993796	0.394387942857297	0	0	3.1042713567839195	3.9244707255325473	RAB11B
GO_Biological_Process_2021	regulation of sprouting angiogenesis (GO:1903670)	1/33	0.2824605485993796	0.394387942857297	0	0	3.1042713567839195	3.9244707255325473	E2F2
GO_Biological_Process_2021	signal transduction by p53 class mediator (GO:0072331)	1/33	0.2824605485993796	0.394387942857297	0	0	3.1042713567839195	3.9244707255325473	DDX5
GO_Biological_Process_2021	negative regulation of JNK cascade (GO:0046329)	1/33	0.2824605485993796	0.394387942857297	0	0	3.1042713567839195	3.9244707255325473	MECOM
GO_Biological_Process_2021	positive regulation of cytokine production involved in immune response (GO:0002720)	1/33	0.2824605485993796	0.394387942857297	0	0	3.1042713567839195	3.9244707255325473	PLCG2
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	25/2206	0.2831690691544689	0.3950413012333372	0	0	1.154057771664374	1.4560875492684535	SUV39H2;DDX5;TXK;GLI1;ELK1;BCLAF1;MECOM;RUVBL1;E2F2;EPC1;ACTR3;BATF2;HGF;CBX2;LILRB1;TBX5;SMARCA4;H1-5;EFNA1;PSMC5;RBL1;IRF1;AGO2;TRIB3;NOP53
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	13/1079	0.2841892772968609	0.3961280079129419	0	0	1.221729490022173	1.5370759450006215	CPSF4;UTP4;TXK;LILRB1;TAF5L;ACTG1;AFDN;RBL1;FGF19;AGO2;PLCG2;FGF23;LAMTOR5
GO_Biological_Process_2021	cellular response to peptide hormone stimulus (GO:0071375)	2/106	0.2864567291305087	0.3963347274548698	0	0	1.912975912975913	2.3915408635892965	PRKCI;TRIB3
GO_Biological_Process_2021	protein localization to nucleus (GO:0034504)	2/106	0.2864567291305087	0.3963347274548698	0	0	1.912975912975913	2.3915408635892965	NOP53;SKP1
GO_Biological_Process_2021	regulation of amyloid-beta formation (GO:1902003)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	EFNA1
GO_Biological_Process_2021	autophagosome maturation (GO:0097352)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	VPS33B
GO_Biological_Process_2021	B cell receptor signaling pathway (GO:0050853)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	PLCG2
GO_Biological_Process_2021	regulation of cell adhesion mediated by integrin (GO:0033628)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	EFNA1
GO_Biological_Process_2021	cardiac muscle contraction (GO:0060048)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	TNNI3
GO_Biological_Process_2021	cellular response to amino acid stimulus (GO:0071230)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	LAMTOR5
GO_Biological_Process_2021	central nervous system neuron differentiation (GO:0021953)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	ATP7A
GO_Biological_Process_2021	response to steroid hormone (GO:0048545)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	UBE3A
GO_Biological_Process_2021	histone lysine methylation (GO:0034968)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	SUV39H2
GO_Biological_Process_2021	striated muscle tissue development (GO:0014706)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	NDUFV2
GO_Biological_Process_2021	termination of RNA polymerase II transcription (GO:0006369)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	CPSF4
GO_Biological_Process_2021	tRNA methylation (GO:0030488)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	PRORP
GO_Biological_Process_2021	ventricular cardiac muscle tissue morphogenesis (GO:0055010)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	TNNI3
GO_Biological_Process_2021	negative regulation of mitochondrion organization (GO:0010823)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	HGF
GO_Biological_Process_2021	organelle disassembly (GO:1903008)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	TEX264
GO_Biological_Process_2021	positive regulation of DNA binding (GO:0043388)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	MMP9
GO_Biological_Process_2021	positive regulation of interleukin-12 production (GO:0032735)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	PLCG2
GO_Biological_Process_2021	positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	SMARCA4
GO_Biological_Process_2021	positive regulation of protein dephosphorylation (GO:0035307)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	PDGFRB
GO_Biological_Process_2021	protein destabilization (GO:0031648)	1/34	0.2896477910754225	0.3963347274548698	0	0	3.010050251256281	3.7297219848476746	CUL3
GO_Biological_Process_2021	response to calcium ion (GO:0051592)	2/107	0.290156850388619	0.3967007063597939	0	0	1.8946608946608947	2.344327659095108	PLCG2;RASGRP2
GO_Biological_Process_2021	nervous system development (GO:0007399)	6/447	0.2904393379964681	0.3967565665475878	0	0	1.357668840732169	1.6785681862078752	CHRM3;RPS6KA6;FGF19;NDUFV2;FGF12;CDK5RAP2
GO_Biological_Process_2021	regulation of GTPase activity (GO:0043087)	3/189	0.2932709854088831	0.4002917356952502	0	0	1.6058621254298346	1.969843996438265	AFDN;TBC1D7;RASGRP2
GO_Biological_Process_2021	regulation of mitotic spindle organization (GO:0060236)	1/35	0.2967633987534311	0.4017192916349001	0	0	2.9213715637008573	3.54894088012851	TPX2
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	1/35	0.2967633987534311	0.4017192916349001	0	0	2.9213715637008573	3.54894088012851	PDGFRB
GO_Biological_Process_2021	regulation of T cell receptor signaling pathway (GO:0050856)	1/35	0.2967633987534311	0.4017192916349001	0	0	2.9213715637008573	3.54894088012851	KCNN4
GO_Biological_Process_2021	regulation of trans-synaptic signaling (GO:0099177)	1/35	0.2967633987534311	0.4017192916349001	0	0	2.9213715637008573	3.54894088012851	PSMC5
GO_Biological_Process_2021	intracellular pH reduction (GO:0051452)	1/35	0.2967633987534311	0.4017192916349001	0	0	2.9213715637008573	3.54894088012851	ATP6V0C
GO_Biological_Process_2021	negative regulation of cell cycle G1/S phase transition (GO:1902807)	1/35	0.2967633987534311	0.4017192916349001	0	0	2.9213715637008573	3.54894088012851	RBL1
GO_Biological_Process_2021	negative regulation of Ras protein signal transduction (GO:0046580)	1/35	0.2967633987534311	0.4017192916349001	0	0	2.9213715637008573	3.54894088012851	CUL3
GO_Biological_Process_2021	negative regulation of T cell proliferation (GO:0042130)	1/35	0.2967633987534311	0.4017192916349001	0	0	2.9213715637008573	3.54894088012851	LILRB1
GO_Biological_Process_2021	peptidyl-tyrosine dephosphorylation (GO:0035335)	1/35	0.2967633987534311	0.4017192916349001	0	0	2.9213715637008573	3.54894088012851	PTPN12
GO_Biological_Process_2021	positive regulation of reproductive process (GO:2000243)	1/35	0.2967633987534311	0.4017192916349001	0	0	2.9213715637008573	3.54894088012851	AGO2
GO_Biological_Process_2021	modulation of chemical synaptic transmission (GO:0050804)	2/109	0.2975499631159602	0.4024522565374025	0	0	1.8590578684036627	2.2534999856206213	PSMC5;CPLX1
GO_Biological_Process_2021	regulation of interleukin-6 production (GO:0032675)	2/110	0.3012423146906411	0.4039294498934682	0	0	1.8417508417508417	2.209806893363538	CARD9;PLCG2
GO_Biological_Process_2021	response to endoplasmic reticulum stress (GO:0034976)	2/110	0.3012423146906411	0.4039294498934682	0	0	1.8417508417508417	2.209806893363538	SEC16A;TRIB3
GO_Biological_Process_2021	plasma membrane bounded cell projection assembly (GO:0120031)	4/278	0.3030026678851898	0.4039294498934682	0	0	1.4543423208699535	1.7365046099565904	ACTR3;STK36;RILP;CD2AP
GO_Biological_Process_2021	aortic valve development (GO:0003176)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	EFNA1
GO_Biological_Process_2021	regulation of defense response to virus by host (GO:0050691)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	LILRB1
GO_Biological_Process_2021	regulation of embryonic development (GO:0045995)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	RPS6KA6
GO_Biological_Process_2021	regulation of microtubule-based process (GO:0032886)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	BICD2
GO_Biological_Process_2021	regulation of mRNA processing (GO:0050684)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	CPSF4
GO_Biological_Process_2021	embryonic limb morphogenesis (GO:0030326)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	TBX5
GO_Biological_Process_2021	endoderm formation (GO:0001706)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	MMP9
GO_Biological_Process_2021	establishment of protein localization to plasma membrane (GO:0061951)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	AFDN
GO_Biological_Process_2021	retina homeostasis (GO:0001895)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	ACTG1
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	DDX5
GO_Biological_Process_2021	macrophage activation (GO:0042116)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	PLCG2
GO_Biological_Process_2021	membrane fusion (GO:0061025)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	VPS33B
GO_Biological_Process_2021	transition metal ion transport (GO:0000041)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	ATP7A
GO_Biological_Process_2021	Wnt signaling pathway, calcium modulating pathway (GO:0007223)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	AGO2
GO_Biological_Process_2021	negative regulation of fat cell differentiation (GO:0045599)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	TRIB3
GO_Biological_Process_2021	platelet aggregation (GO:0070527)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	ACTG1
GO_Biological_Process_2021	positive regulation of cytokine-mediated signaling pathway (GO:0001961)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	TXK
GO_Biological_Process_2021	positive regulation of interferon-beta production (GO:0032728)	1/36	0.3038080819844295	0.4039294498934682	0	0	2.8377602297200286	3.380791434126185	IRF1
GO_Biological_Process_2021	regulation of protein serine/threonine kinase activity (GO:0071900)	2/111	0.3049314473928455	0.4047675316241329	0	0	1.8247613752200909	2.167211222684004	TCL1A;TRIB3
GO_Biological_Process_2021	regulation of Wnt signaling pathway (GO:0030111)	2/111	0.3049314473928455	0.4047675316241329	0	0	1.8247613752200909	2.167211222684004	ATP6V0C;SMARCA4
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	3/194	0.3069082509477444	0.406733937091361	0	0	1.5634251999893694	1.8467279035999289	TCL1A;PSMC5;PSMC1
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	3/194	0.3069082509477444	0.406733937091361	0	0	1.5634251999893694	1.8467279035999289	PSMC5;MECOM;NOP53
GO_Biological_Process_2021	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	7/547	0.307639195298611	0.4069417365710071	0	0	1.293609671848014	1.5249428191090644	SUV39H2;BCLAF1;MECOM;IRF1;EPC1;TRIB3;SMARCA4
GO_Biological_Process_2021	regulation of cytoskeleton organization (GO:0051493)	2/112	0.3086170575351828	0.4069417365710071	0	0	1.808080808080808	2.1256775548508937	PDGFRB;BICD2
GO_Biological_Process_2021	protein transport (GO:0015031)	5/369	0.3099607146035578	0.4069417365710071	0	0	1.3691180614257537	1.603661288546278	VPS33B;TLK1;RILP;ATP6V0C;RAB11B
GO_Biological_Process_2021	proton transmembrane transport (GO:1902600)	1/37	0.3107825442509396	0.4069417365710071	0	0	2.758793969849246	3.2240971983470845	ATP6V0C
GO_Biological_Process_2021	regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	1/37	0.3107825442509396	0.4069417365710071	0	0	2.758793969849246	3.2240971983470845	DDX5
GO_Biological_Process_2021	regulation of microtubule cytoskeleton organization (GO:0070507)	1/37	0.3107825442509396	0.4069417365710071	0	0	2.758793969849246	3.2240971983470845	BICD2
GO_Biological_Process_2021	regulation of transport (GO:0051049)	1/37	0.3107825442509396	0.4069417365710071	0	0	2.758793969849246	3.2240971983470845	ACTG1
GO_Biological_Process_2021	regulation of vascular associated smooth muscle cell proliferation (GO:1904705)	1/37	0.3107825442509396	0.4069417365710071	0	0	2.758793969849246	3.2240971983470845	MMP9
GO_Biological_Process_2021	lysosome localization (GO:0032418)	1/37	0.3107825442509396	0.4069417365710071	0	0	2.758793969849246	3.2240971983470845	VPS33B
GO_Biological_Process_2021	ncRNA metabolic process (GO:0034660)	1/37	0.3107825442509396	0.4069417365710071	0	0	2.758793969849246	3.2240971983470845	AGO2
GO_Biological_Process_2021	negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	1/37	0.3107825442509396	0.4069417365710071	0	0	2.758793969849246	3.2240971983470845	RBL1
GO_Biological_Process_2021	negative regulation of stress-activated MAPK cascade (GO:0032873)	1/37	0.3107825442509396	0.4069417365710071	0	0	2.758793969849246	3.2240971983470845	MECOM
GO_Biological_Process_2021	phagosome maturation (GO:0090382)	1/37	0.3107825442509396	0.4069417365710071	0	0	2.758793969849246	3.2240971983470845	ATP6V0C
GO_Biological_Process_2021	positive regulation of cytokinesis (GO:0032467)	1/37	0.3107825442509396	0.4069417365710071	0	0	2.758793969849246	3.2240971983470845	CUL3
GO_Biological_Process_2021	positive regulation of signaling receptor activity (GO:2000273)	1/37	0.3107825442509396	0.4069417365710071	0	0	2.758793969849246	3.2240971983470845	AREG
GO_Biological_Process_2021	negative regulation of cell motility (GO:2000146)	2/114	0.3159765270928876	0.4123658856612907	0	0	1.7756132756132756	2.045661592448686	AFDN;TBX5
GO_Biological_Process_2021	positive regulation of kinase activity (GO:0033674)	2/114	0.3159765270928876	0.4123658856612907	0	0	1.7756132756132756	2.045661592448686	PDGFRB;FGFR1
GO_Biological_Process_2021	actin-myosin filament sliding (GO:0033275)	1/38	0.3176874819497763	0.4123658856612907	0	0	2.684096156457965	3.07781854672427	TNNI3
GO_Biological_Process_2021	regulation of cell communication (GO:0010646)	1/38	0.3176874819497763	0.4123658856612907	0	0	2.684096156457965	3.07781854672427	GJA5
GO_Biological_Process_2021	DNA replication initiation (GO:0006270)	1/38	0.3176874819497763	0.4123658856612907	0	0	2.684096156457965	3.07781854672427	POLA1
GO_Biological_Process_2021	response to estradiol (GO:0032355)	1/38	0.3176874819497763	0.4123658856612907	0	0	2.684096156457965	3.07781854672427	STRN3
GO_Biological_Process_2021	muscle filament sliding (GO:0030049)	1/38	0.3176874819497763	0.4123658856612907	0	0	2.684096156457965	3.07781854672427	TNNI3
GO_Biological_Process_2021	negative regulation of G0 to G1 transition (GO:0070317)	1/38	0.3176874819497763	0.4123658856612907	0	0	2.684096156457965	3.07781854672427	EPC1
GO_Biological_Process_2021	negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059)	1/38	0.3176874819497763	0.4123658856612907	0	0	2.684096156457965	3.07781854672427	NOP53
GO_Biological_Process_2021	positive regulation of potassium ion transport (GO:0043268)	1/38	0.3176874819497763	0.4123658856612907	0	0	2.684096156457965	3.07781854672427	KCNN4
GO_Biological_Process_2021	positive regulation of signaling (GO:0023056)	1/38	0.3176874819497763	0.4123658856612907	0	0	2.684096156457965	3.07781854672427	TBX5
GO_Biological_Process_2021	calcium ion transport (GO:0006816)	2/115	0.3196498104363898	0.4142580810864656	0	0	1.759810494323769	2.007115298893896	CRACR2A;KCNN4
GO_Biological_Process_2021	positive regulation of protein metabolic process (GO:0051247)	2/115	0.3196498104363898	0.4142580810864656	0	0	1.759810494323769	2.007115298893896	CARD9;RILP
GO_Biological_Process_2021	regulation of protein-containing complex assembly (GO:0043254)	2/116	0.3233184189046689	0.4166284020293437	0	0	1.7442849548112709	1.969502884306064	TCL1A;NOP53
